Instituto,Disciplina,Turma,Dia da Semana,Horário Inicio,Horário Fim,Sala,Docentes
IEL,TL909,TL909 L,Quinta,14:00,16:00,CL39,Marcia Azevedo De Abreu
IEL,TL909,TL909 M,Quinta,14:00,16:00,CL64,Marcio Orlando Seligmann Silva
IEL,TL909,TL909 N,Quinta,14:00,16:00,CL78,Marcos Aparecido Lopes
IEL,TL909,TL909 P,Quinta,14:00,16:00,CL60,Mario Luiz Frungillo
IEL,TL909,TL909 Q,Quinta,14:00,16:00,CL74,Miriam Viviana Garate
IEL,TL909,TL909 S,Quinta,14:00,16:00,CL27,Suzi Frankl Sperber
IEL,TL909,TL909 U,Quinta,14:00,16:00,CL90,Marcos Antonio Siscar
IEL,TL909,TL909 V,Quinta,14:00,16:00,CL40,Daniela Birman
IEL,TL909,TL909 W,Quinta,14:00,16:00,IL01,Elena Brugioni
IEL,TL909,TL909 X,Quinta,14:00,16:00,CL80,Alfredo Cesar Barbosa De Melo
IEL,TL910,TL910 A,Segunda,12:00,14:00,CL37,Antonio Alcir Bernardez Pecora
IEL,TL910,TL910 B,Segunda,12:00,14:00,CL38,Alexandre Soares Carneiro
IEL,TL910,TL910 C,Segunda,12:00,14:00,CL69,Lucia Granja
IEL,TL910,TL910 D,Segunda,12:00,14:00,CL21,Carlos Eduardo Ornelas Berriel
IEL,TL910,TL910 F,Segunda,12:00,14:00,CL95,Eduardo Sterzi De Carvalho Junior
IEL,TL910,TL910 G,Segunda,12:00,14:00,CL94,Fabio Akcelrud Durao
IEL,TL910,TL910 K,Segunda,12:00,14:00,CL77,Jefferson Cano
IEL,TL910,TL910 L,Segunda,12:00,14:00,CL39,Marcia Azevedo De Abreu
IEL,TL910,TL910 M,Segunda,12:00,14:00,CL64,Marcio Orlando Seligmann Silva
IEL,TL910,TL910 N,Segunda,12:00,14:00,CL78,Marcos Aparecido Lopes
IEL,TL910,TL910 P,Segunda,12:00,14:00,CL60,Mario Luiz Frungillo
IEL,TL910,TL910 Q,Segunda,12:00,14:00,CL74,Miriam Viviana Garate
IEL,TL910,TL910 S,Segunda,12:00,14:00,CL27,Suzi Frankl Sperber
IEL,TL910,TL910 U,Segunda,12:00,14:00,CL90,Marcos Antonio Siscar
IEL,TL910,TL910 V,Segunda,12:00,14:00,CL40,Daniela Birman
IEL,TL910,TL910 W,Segunda,12:00,14:00,IL01,Elena Brugioni
IEL,TL910,TL910 X,Segunda,12:00,14:00,CL80,Alfredo Cesar Barbosa De Melo
IEL,TL911,TL911 A,Terça,12:00,14:00,CL37,Antonio Alcir Bernardez Pecora
IEL,TL911,TL911 B,Terça,12:00,14:00,CL38,Alexandre Soares Carneiro
IEL,TL911,TL911 C,Terça,12:00,14:00,CL69,Lucia Granja
IEL,TL911,TL911 D,Terça,12:00,14:00,CL21,Carlos Eduardo Ornelas Berriel
IEL,TL911,TL911 F,Terça,12:00,14:00,CL95,Eduardo Sterzi De Carvalho Junior
IEL,TL911,TL911 G,Terça,12:00,14:00,CL94,Fabio Akcelrud Durao
IEL,TL911,TL911 K,Terça,12:00,14:00,CL77,Jefferson Cano
IEL,TL911,TL911 L,Terça,12:00,14:00,CL39,Marcia Azevedo De Abreu
IEL,TL911,TL911 M,Terça,12:00,14:00,CL64,Marcio Orlando Seligmann Silva
IEL,TL911,TL911 N,Terça,12:00,14:00,CL78,Marcos Aparecido Lopes
IEL,TL911,TL911 P,Terça,12:00,14:00,CL60,Mario Luiz Frungillo
IEL,TL911,TL911 Q,Terça,12:00,14:00,CL74,Miriam Viviana Garate
IEL,TL911,TL911 S,Terça,12:00,14:00,CL27,Suzi Frankl Sperber
IEL,TL911,TL911 U,Terça,12:00,14:00,CL90,Marcos Antonio Siscar
IEL,TL911,TL911 V,Terça,12:00,14:00,CL40,Daniela Birman
IEL,TL911,TL911 W,Terça,12:00,14:00,IL01,Elena Brugioni
IEL,TL911,TL911 X,Terça,12:00,14:00,CL80,Alfredo Cesar Barbosa De Melo
IEL,TL912,TL912 A,Quarta,12:00,14:00,CL37,Antonio Alcir Bernardez Pecora
IEL,TL912,TL912 B,Quarta,12:00,14:00,CL38,Alexandre Soares Carneiro
IEL,TL912,TL912 C,Quarta,12:00,14:00,CL69,Lucia Granja
IEL,TL912,TL912 D,Quarta,12:00,14:00,CL21,Carlos Eduardo Ornelas Berriel
IEL,TL912,TL912 F,Quarta,12:00,14:00,CL95,Eduardo Sterzi De Carvalho Junior
IEL,TL912,TL912 G,Quarta,12:00,14:00,CL94,Fabio Akcelrud Durao
IEL,TL912,TL912 K,Quarta,12:00,14:00,CL77,Jefferson Cano
IEL,TL912,TL912 L,Quarta,12:00,14:00,CL39,Marcia Azevedo De Abreu
IEL,TL912,TL912 M,Quarta,12:00,14:00,CL64,Marcio Orlando Seligmann Silva
IEL,TL912,TL912 N,Quarta,12:00,14:00,CL78,Marcos Aparecido Lopes
IEL,TL912,TL912 P,Quarta,12:00,14:00,CL60,Mario Luiz Frungillo
IEL,TL912,TL912 Q,Quarta,12:00,14:00,CL74,Miriam Viviana Garate
IEL,TL912,TL912 S,Quarta,12:00,14:00,CL27,Suzi Frankl Sperber
IEL,TL912,TL912 U,Quarta,12:00,14:00,CL90,Marcos Antonio Siscar
IEL,TL912,TL912 V,Quarta,12:00,14:00,CL40,Daniela Birman
IEL,TL912,TL912 W,Quarta,12:00,14:00,IL01,Elena Brugioni
IEL,TL912,TL912 X,Quarta,12:00,14:00,CL80,Alfredo Cesar Barbosa De Melo
IEL,TL913,TL913 C,Sexta,21:00,23:00,CL69,Lucia Granja
IEL,TL913,TL913 P,Sexta,21:00,23:00,CL60,Mario Luiz Frungillo
IEL,TL914,TL914 T,Sexta,21:00,23:00,CL58,Cristina Henrique Da Costa
IEL,TL915,TL915 A,Quinta,12:00,14:00,CL37,Antonio Alcir Bernardez Pecora
IEL,TL915,TL915 B,Quinta,12:00,14:00,CL38,Alexandre Soares Carneiro
IEL,TL915,TL915 C,Quinta,12:00,14:00,CL69,Lucia Granja
IEL,TL915,TL915 D,Quinta,12:00,14:00,CL21,Carlos Eduardo Ornelas Berriel
IEL,TL915,TL915 F,Quinta,12:00,14:00,CL95,Eduardo Sterzi De Carvalho Junior
IEL,TL915,TL915 G,Quinta,12:00,14:00,CL94,Fabio Akcelrud Durao
IEL,TL915,TL915 K,Quinta,12:00,14:00,CL77,Jefferson Cano
IEL,TL915,TL915 L,Quinta,12:00,14:00,CL39,Marcia Azevedo De Abreu
IEL,TL915,TL915 M,Quinta,12:00,14:00,CL64,Marcio Orlando Seligmann Silva
IEL,TL915,TL915 N,Quinta,12:00,14:00,CL78,Marcos Aparecido Lopes
IEL,TL915,TL915 P,Quinta,12:00,14:00,CL60,Mario Luiz Frungillo
IEL,TL915,TL915 Q,Quinta,12:00,14:00,CL74,Miriam Viviana Garate
IEL,TL915,TL915 R,Quinta,12:00,14:00,CL86,Orna Messer Levin
IEL,TL915,TL915 S,Quinta,12:00,14:00,CL27,Suzi Frankl Sperber
IEL,TL915,TL915 T,Quinta,12:00,14:00,CL58,Cristina Henrique Da Costa
IEL,TL915,TL915 U,Quinta,12:00,14:00,CL90,Marcos Antonio Siscar
IEL,TL915,TL915 V,Quinta,12:00,14:00,CL40,Daniela Birman
IEL,TL915,TL915 W,Quinta,12:00,14:00,IL01,Elena Brugioni
IEL,TL915,TL915 X,Quinta,12:00,14:00,CL80,Alfredo Cesar Barbosa De Melo
IEL,TL916,TL916 A,Sexta,12:00,14:00,CL37,Antonio Alcir Bernardez Pecora
IEL,TL916,TL916 B,Sexta,12:00,14:00,CL38,Alexandre Soares Carneiro
IEL,TL916,TL916 C,Sexta,12:00,14:00,CL69,Lucia Granja
IEL,TL916,TL916 D,Sexta,12:00,14:00,CL21,Carlos Eduardo Ornelas Berriel
IEL,TL916,TL916 F,Sexta,12:00,14:00,CL95,Eduardo Sterzi De Carvalho Junior
IEL,TL916,TL916 G,Sexta,12:00,14:00,CL94,Fabio Akcelrud Durao
IEL,TL916,TL916 K,Sexta,12:00,14:00,CL77,Jefferson Cano
IEL,TL916,TL916 L,Sexta,12:00,14:00,CL39,Marcia Azevedo De Abreu
IEL,TL916,TL916 M,Sexta,12:00,14:00,CL64,Marcio Orlando Seligmann Silva
IEL,TL916,TL916 N,Sexta,12:00,14:00,CL78,Marcos Aparecido Lopes
IEL,TL916,TL916 P,Sexta,12:00,14:00,CL60,Mario Luiz Frungillo
IEL,TL916,TL916 Q,Sexta,12:00,14:00,CL74,Miriam Viviana Garate
IEL,TL916,TL916 R,Sexta,12:00,14:00,CL86,Orna Messer Levin
IEL,TL916,TL916 S,Sexta,12:00,14:00,CL27,Suzi Frankl Sperber
IEL,TL916,TL916 T,Sexta,12:00,14:00,CL58,Cristina Henrique Da Costa
IEL,TL916,TL916 U,Sexta,12:00,14:00,CL90,Marcos Antonio Siscar
IEL,TL916,TL916 V,Sexta,12:00,14:00,CL40,Daniela Birman
IEL,TL916,TL916 W,Sexta,12:00,14:00,IL01,Elena Brugioni
IEL,TL916,TL916 X,Sexta,12:00,14:00,CL80,Alfredo Cesar Barbosa De Melo
IEL,TL926,TL926 A,Quinta,08:00,10:00,CL05,Jefferson Cano
IFCH,EX012,EX012 A,Segunda,14:00,15:00,IH07,Andrea Marcondes De Freitas
IFCH,HG107,HG107 A,Terça,14:00,18:00,IH04,Marcos Severino Nobre
IFCH,HG108,HG108 A,Quinta,14:00,18:00,IH04,Fatima Regina Rodrigues Evora
IFCH,HG212,HG212 A,Quinta,10:00,12:00,,Rafael Rodrigues Garcia
IFCH,HG301,HG301 A,Segunda,14:00,18:00,IH04,Lucas Angioni
IFCH,HG302,HG302 A,Quinta,08:00,12:00,IH04,Marcio Augusto Damin Custodio
IFCH,HG303,HG303 A,Quarta,08:00,12:00,IH05,Monique Hulshof
IFCH,HG304,HG304 A,Sexta,14:00,18:00,IH05,Silvio Seno Chibeni
IFCH,HG561,HG561 A,Quarta,19:00,23:00,IH04,Rafael Rodrigues Garcia
IFCH,HG571,HG571 A,Quarta,08:00,12:00,IH04,
IFCH,HG604,HG604 A,Terça,08:00,12:00,IH02,Marcelo Esteban Coniglio
IFCH,HG622,HG622 A,Terça,14:00,18:00,IH05,Taisa Helena Pascale Palhares
IFCH,HG671,HG671 A,Terça,14:00,18:00,IH09,
IFCH,HG682,HG682 DP,Terça,16:00,19:00,IH02,Daniel Omar Perez
IFCH,HG682,HG682 EF,Quinta,10:00,13:00,IH02,Eneias Junior Forlin
IFCH,HG682,HG682 FE,Quinta,10:00,13:00,IH08,Fatima Regina Rodrigues Evora
IFCH,HG682,HG682 IV,Segunda,16:00,19:00,IH02,
IFCH,HG682,HG682 MC,Quinta,10:00,13:00,IH09,Marcelo Esteban Coniglio
IFCH,HG682,HG682 MD,Sexta,10:00,13:00,IH09,Marcio Augusto Damin Custodio
IFCH,HG682,HG682 MR,Sexta,16:00,19:00,IH09,Marco Antonio Caron Ruffino
IFCH,HG682,HG682 RG,Terça,10:00,13:00,IH09,Rafael Rodrigues Garcia
IFCH,HG682,HG682 SC,Quinta,16:00,19:00,IH02,Silvio Seno Chibeni
IFCH,HG682,HG682 TP,Quarta,10:00,13:00,IH09,Taisa Helena Pascale Palhares
IFCH,HG760,HG760 A,Quinta,14:00,18:00,IH06,Eneias Junior Forlin
IFCH,HG806,HG806 A,Sexta,08:00,12:00,IH07,Marco Antonio Caron Ruffino
IFCH,HG842,HG842 A,Segunda,14:00,18:00,CB13,Daniel Omar Perez
IFCH,HG843,HG843 A,Sexta,14:00,18:00,IH02,
IFCH,HH183,HH183 A,Segunda,08:00,12:00,PB11,Luana Saturnino Tvardovskas
IFCH,HH185,HH185 A,Quinta,08:00,12:00,PB03,Pedro Paulo Abreu Funari
IFCH,HH186,HH186 A,Quarta,08:00,12:00,PB04,Aldair Carlos Rodrigues
IFCH,HH188,HH188 A,Terça,08:00,12:00,PB06,Lucilene Reginaldo
IFCH,HH212,HH212 A,Quinta,10:00,12:00,,Rodrigo Camargo De Godoi
IFCH,HH381,HH381 A,Quarta,08:00,12:00,PB03,Rui Luis Rodrigues
IFCH,HH384,HH384 A,Quinta,08:00,12:00,CB11,Camila Loureiro Dias
IFCH,HH386,HH386 A,Terça,08:00,12:00,PB02,Luiz Estevam De Oliveira Fernandes
IFCH,HH584,HH584 A,Quarta,08:00,12:00,IH06,Juliana Bulgarelli
IFCH,HH587,HH587 A,Terça,08:00,12:00,IH05,Raquel Gryszczenko Alves Gomes
IFCH,HH745,HH745 A,Sexta,14:00,18:00,IH07,Patricia Dalcanale Meneses
IFCH,HH746,HH746 A,Sexta,08:00,12:00,IH05,Neri De Barros Almeida
IFCH,HH747,HH747 A,Quinta,14:00,18:00,IH08,Jose Alves De Freitas Neto
IFCH,HH748,HH748 A,Terça,14:00,18:00,IH08,Marcella Abboud
IFCH,HH749,HH749 A,Segunda,14:00,18:00,IH05,Gabriel Ferreira Zacarias
IFCH,HH750,HH750 A,Terça,19:00,23:00,IH08,
IFCH,HH751,HH751 A,Quinta,19:00,23:00,IH08,Thiago do Amaral Biazotto
IFCH,HH788,HH788 A,Segunda,19:00,21:00,CA114,Silvana Barbosa Rubino
IFCH,HH789,HH789 A,Quarta,19:00,23:00,CA114,Josianne Francia Cerasoli
IFCH,HH796,HH796 A,Quarta,19:00,23:00,CA225,Marcos Tognon
IFCH,HH806,HH806 A,Sexta,19:00,23:00,CA112,Dinalva Derenzo Roldan
IFCH,HH911,HH911 A,Sexta,14:00,18:00,IH06,Rui Luis Rodrigues
IFCH,HH944,HH944 A,Segunda,08:00,12:00,IH05,Rodrigo Camargo De Godoi
IFCH,HH951,HH951 A,Quinta,14:00,18:00,IH09,Patricia Dalcanale Meneses
IFCH,HH954,HH954 A,Terça,14:00,18:00,PB01,Cristina Meneguello
IFCH,HZ056,HZ056 A,Terça,14:00,18:00,IH06,Silvio Matheus Alves Santos
IFCH,HZ058,HZ058 B,Quinta,19:00,23:00,IH04,Matheus Gato De Jesus
IFCH,HZ103,HZ103 A,Terça,10:00,12:00,IH04,Angela Maria Carneiro Araujo
IFCH,HZ103,HZ103 B,Quarta,19:00,21:00,IH06,Angela Maria Carneiro Araujo
IFCH,HZ141,HZ141 A,Terça,08:00,12:00,CB14,"Andrea Marcondes De Freitas, Wagner De Melo Romao"
IFCH,HZ141,HZ141 B,Quarta,19:00,23:00,CB08,"Andrea Marcondes De Freitas, Wagner De Melo Romao"
IFCH,HZ142,HZ142 B,Quinta,19:00,23:00,IH05,
IFCH,HZ153,HZ153 A,Quinta,08:00,12:00,IH05,Pedro Peixoto Ferreira
IFCH,HZ153,HZ153 B,Quarta,19:00,23:00,IH05,Pedro Peixoto Ferreira
IFCH,HZ158,HZ158 A,Terça,14:00,18:00,CB14,Barbara Geraldo De Castro
IFCH,HZ158,HZ158 B,Terça,19:00,23:00,PB17,Michel Nicolau Netto
IFCH,HZ160,HZ160 A,Quarta,08:00,12:00,CB11,Christiano Key Tambascia
IFCH,HZ160,HZ160 B,Segunda,19:00,23:00,CB10,Christiano Key Tambascia
IFCH,HZ212,HZ212 A,Quinta,10:00,12:00,,Artionka Manuela Goes Capiberibe
IFCH,HZ212,HZ212 B,Quinta,19:00,21:00,IH06,Artionka Manuela Goes Capiberibe
IFCH,HZ240,HZ240 B,Quarta,19:00,23:00,IH07,
IFCH,HZ264,HZ264 B,Quarta,19:00,23:00,IH08,Ronaldo Romulo Machado De Almeida
IFCH,HZ265,HZ265 A,Quinta,08:00,12:00,IH06,Fabiana Bruno
IFCH,HZ291,HZ291 A,Sexta,14:00,16:00,PB16,Pedro Peixoto Ferreira
IFCH,HZ291,HZ291 B,Quinta,19:00,21:00,CB18,Pedro Peixoto Ferreira
IFCH,HZ339,HZ339 A,Quinta,08:00,12:00,PB06,Ana Silvia Volpi Scott
IFCH,HZ339,HZ339 B,Quinta,19:00,23:00,CB09,Everton Emanuel Campos De Lima
IFCH,HZ340,HZ340 B,Terça,19:00,23:00,IH04,"Andrei Koerner, Celly Cook Inatomi"
IFCH,HZ345,HZ345 A,Terça,08:00,12:00,CB12,Frederico Normanha Ribeiro De Almeida
IFCH,HZ345,HZ345 B,Quinta,19:00,23:00,CB07,Frederico Normanha Ribeiro De Almeida
IFCH,HZ358,HZ358 A,Quinta,14:00,18:00,CB12,Thomas Patrick Dwyer
IFCH,HZ358,HZ358 B,Quarta,19:00,23:00,CB16,Thomas Patrick Dwyer
IFCH,HZ360,HZ360 A,Quinta,08:00,12:00,PB04,Jaqueline Lima Santos
IFCH,HZ360,HZ360 B,Terça,19:00,23:00,CB18,Jaqueline Lima Santos
IFCH,HZ369,HZ369 A,Terça,14:00,18:00,CB12,Jose Mauricio Paiva Andion Arruti
IFCH,HZ369,HZ369 B,Sexta,19:00,23:00,CB18,Susana Soares Branco Durao
IFCH,HZ467,HZ467 A,Segunda,08:00,12:00,IH04,Mauro William Barbosa de Almeida
IFCH,HZ546,HZ546 A,Terça,14:00,18:00,IH07,Luciana Ferreira Tatagiba
IFCH,HZ546,HZ546 B,Segunda,19:00,23:00,IH04,Luciana Ferreira Tatagiba
IFCH,HZ555,HZ555 A,Terça,14:00,18:00,SM03,Marcelo Siqueira Ridenti
IFCH,HZ555,HZ555 B,Terça,19:00,23:00,IH05,Mario Augusto Medeiros Da Silva
IFCH,HZ565,HZ565 A,Quinta,14:00,18:00,PB11,Stella Zagatto Paterniani
IFCH,HZ652,HZ652 B,Terça,19:00,23:00,IH06,Leonardo De Oliveira Fontes
IFCH,HZ832,HZ832 A,Segunda,08:00,12:00,IH07,Roberto Luiz Do Carmo
IFCH,HZ832,HZ832 B,Segunda,19:00,23:00,IH07,Roberto Luiz Do Carmo
IFCH,HZ833,HZ833 A,Quinta,08:00,12:00,IH07,Ednelson Mariano Dota
IFCH,HZ833,HZ833 B,Segunda,19:00,23:00,IH05,Ednelson Mariano Dota
IFCH,HZ840,HZ840 A,Quinta,14:00,18:00,IH07,Neusa Maria Pereira Bojikian
IFCH,HZ855,HZ855 B,Segunda,19:00,23:00,IH06,
IFCH,HZ944,HZ944 A,Segunda,14:00,18:00,IH06,Ana Amélia Penido Oliveira
IFGW,AM088,AM088 A,Sexta,16:00,18:00,PB13,"Emilia Wanda Rutkowski, Gabriela Castellano"
IFGW,F 008,F 008 A,Segunda,19:00,21:00,IF15,Pedro Cunha De Holanda
IFGW,F 048,F 048 B,Segunda,14:00,16:00,IF15,Marcus Aloizio Martinez De Aguiar
IFGW,F 081,F 081 A,Quarta,14:00,16:00,LF31,Fanny Beron
IFGW,F 105,F 105 A,Segunda,14:00,16:00,PB02,Edmilson José Tonelli Manganote
IFGW,F 107,F 107 A,Segunda,08:00,10:00,IF12,Jose Maria Clemente Da Silva Filho
IFGW,F 107,F 107 B,Segunda,21:00,23:00,IF12,Ernesto Kemp
IFGW,F 128,F 128 A,Segunda,10:00,12:00,CB02,Jose Antonio Brum
IFGW,F 128,F 128 B,Segunda,10:00,12:00,CB02,Jose Antonio Brum
IFGW,F 128,F 128 C,Segunda,10:00,12:00,CB08,Natalia De Faria Coutinho
IFGW,F 128,F 128 D,Segunda,10:00,12:00,CB11,Natalia De Faria Coutinho
IFGW,F 128,F 128 E,Segunda,10:00,12:00,CB01,Edison Zacarias Da Silva
IFGW,F 128,F 128 F,Segunda,10:00,12:00,CB01,Edison Zacarias Da Silva
IFGW,F 128,F 128 G,Segunda,10:00,12:00,CB03,Cristiane Jahnke Fiorini Da Silva
IFGW,F 128,F 128 H,Quarta,19:00,21:00,CB05,Thiago Pedro Mayer Alegre
IFGW,F 128,F 128 J,Segunda,10:00,12:00,CB03,Cristiane Jahnke Fiorini Da Silva
IFGW,F 128,F 128 K,Segunda,10:00,12:00,CB09,Edison Zacarias Da Silva
IFGW,F 128,F 128 L,Segunda,10:00,12:00,CB15,Edison Zacarias Da Silva
IFGW,F 128,F 128 N,Segunda,21:00,23:00,CB17,Natalia De Faria Coutinho
IFGW,F 128,F 128 P,Quarta,19:00,21:00,CB05,Thiago Pedro Mayer Alegre
IFGW,F 128,F 128 Q,Segunda,21:00,23:00,CB09,Natalia De Faria Coutinho
IFGW,F 128,F 128 R,Segunda,21:00,23:00,CB07,Cristiane Jahnke Fiorini Da Silva
IFGW,F 128,F 128 S,Segunda,21:00,23:00,CB11,Cristiane Jahnke Fiorini Da Silva
IFGW,F 159,F 159 1,Segunda,21:00,23:00,LF13,Thiago Pedro Mayer Alegre
IFGW,F 159,F 159 A,Segunda,14:00,16:00,LF10,Luiz Fernando Zagonel
IFGW,F 159,F 159 B,Segunda,16:00,18:00,LF10,Kleber Roberto Pirota
IFGW,F 159,F 159 C,Terça,14:00,16:00,LF10,Kleber Roberto Pirota
IFGW,F 159,F 159 D,Terça,16:00,18:00,LF10,Thiago Pedro Mayer Alegre
IFGW,F 159,F 159 E,Quarta,14:00,16:00,LF10,Andre Koch Torres De Assis
IFGW,F 159,F 159 F,Quarta,16:00,18:00,LF10,Andre Koch Torres De Assis
IFGW,F 159,F 159 G,Quinta,14:00,16:00,LF10,Anderson Campos Fauth
IFGW,F 159,F 159 H,Quinta,16:00,18:00,LF10,Anderson Campos Fauth
IFGW,F 159,F 159 K,Sexta,10:00,12:00,LF10,Thiago Pedro Mayer Alegre
IFGW,F 159,F 159 R,Segunda,21:00,23:00,LF10,Thiago Pedro Mayer Alegre
IFGW,F 159,F 159 S,Terça,19:00,21:00,LF10,Thiago Pedro Mayer Alegre
IFGW,F 159,F 159 T,Terça,21:00,23:00,LF10,Sandro Guedes De Oliveira
IFGW,F 159,F 159 Z,Sexta,21:00,23:00,LF10,Thiago Pedro Mayer Alegre
IFGW,F 228,F 228 A,Segunda,10:00,12:00,PB15,Diego Muraca
IFGW,F 228,F 228 C,Segunda,21:00,23:00,CB16,Diego Muraca
IFGW,F 259,F 259 A,Segunda,16:00,18:00,LF20,Christoph Friedrich Deneke
IFGW,F 259,F 259 D,Terça,16:00,18:00,LF20,Christoph Friedrich Deneke
IFGW,F 315,F 315 A,Terça,08:00,10:00,PB16,Andre Alexandre De Thomaz
IFGW,F 315,F 315 B,Terça,08:00,10:00,CB09,Antonio Vidiella Barranco
IFGW,F 315,F 315 C,Segunda,21:00,23:00,CB15,Luiz Filipe Campos Faria
IFGW,F 315,F 315 D,Terça,08:00,10:00,CB15,Abner De Siervo
IFGW,F 315,F 315 E,Terça,08:00,10:00,CB13,Willian Massashi Hisano Natori
IFGW,F 320,F 320 A,Terça,21:00,23:00,CB09,Mario Noboru Tamashiro
IFGW,F 328,F 328 A,Segunda,10:00,12:00,CB05,Andre Monteiro Paschoal
IFGW,F 328,F 328 B,Segunda,21:00,23:00,CB12,Patricia Camargo Magalhaes
IFGW,F 328,F 328 C,Segunda,10:00,12:00,CB05,Andre Monteiro Paschoal
IFGW,F 328,F 328 D,Segunda,10:00,12:00,CB04,Patricia Camargo Magalhaes
IFGW,F 328,F 328 E,Segunda,10:00,12:00,CB07,Patricia Camargo Magalhaes
IFGW,F 328,F 328 G,Segunda,21:00,23:00,CB14,Patricia Camargo Magalhaes
IFGW,F 328,F 328 I,Segunda,10:00,12:00,CB12,Andre Monteiro Paschoal
IFGW,F 328,F 328 J,Segunda,10:00,12:00,PB18,Andre Monteiro Paschoal
IFGW,F 329,F 329 B,Segunda,16:00,18:00,LF23,Thiago Pedro Mayer Alegre
IFGW,F 329,F 329 D,Terça,16:00,18:00,LF23,José Antonio Roversi
IFGW,F 329,F 329 F,Quarta,16:00,18:00,LF23,Pascoal Jose Giglio Pagliuso
IFGW,F 329,F 329 H,Quinta,16:00,18:00,LF23,Thiago Pedro Mayer Alegre
IFGW,F 329,F 329 U,Quarta,19:00,21:00,LF23,Pascoal Jose Giglio Pagliuso
IFGW,F 329,F 329 X,Quinta,21:00,23:00,LF23,Thiago Pedro Mayer Alegre
IFGW,F 349,F 349 A,Segunda,10:00,12:00,IF11,Marcos Cesar De Oliveira
IFGW,F 359,F 359 C,Terça,14:00,16:00,LF23,Gustavo Silva Wiederhecker
IFGW,F 359,F 359 E,Quarta,14:00,16:00,LF23,Gustavo Silva Wiederhecker
IFGW,F 359,F 359 G,Quinta,14:00,16:00,LF23,Felippe Alexandre Silva Barbosa
IFGW,F 359,F 359 J,Sexta,16:00,18:00,LF23,Luis Eduardo Evangelista De Araujo
IFGW,F 359,F 359 K,Sexta,10:00,12:00,LF23,Felippe Alexandre Silva Barbosa
IFGW,F 359,F 359 L,Terça,08:00,10:00,LF23,Pierre Louis De Assis
IFGW,F 359,F 359 M,Quinta,08:00,10:00,LF23,Pierre Louis De Assis
IFGW,F 359,F 359 Q,Segunda,19:00,21:00,LF23,Luis Eduardo Evangelista De Araujo
IFGW,F 415,F 415 A,Terça,14:00,16:00,PB14,Eduardo Miranda
IFGW,F 428,F 428 A,Segunda,10:00,12:00,CB16,Donato Giorgio Torrieri
IFGW,F 428,F 428 B,Segunda,10:00,12:00,CB14,Donato Giorgio Torrieri
IFGW,F 428,F 428 E,Segunda,21:00,23:00,CB13,Donato Giorgio Torrieri
IFGW,F 429,F 429 A,Sexta,10:00,12:00,LF44,Jonathas De Paula Siqueira
IFGW,F 429,F 429 D,Quinta,21:00,23:00,LF44,Jonathas De Paula Siqueira
IFGW,F 449,F 449 A,Segunda,08:00,10:00,IF11,Flavio Caldas Da Cruz
IFGW,F 489,F 489 A,Segunda,21:00,23:00,IF15,Carola Dobrigkeit Chinellato
IFGW,F 502,F 502 A,Terça,10:00,12:00,CB18,Lazaro Aurelio Padilha Junior
IFGW,F 520,F 520 A,Segunda,08:00,10:00,CB09,Orlando Luis Goulart Peres
IFGW,F 540,F 540 A,Segunda,16:00,18:00,LF44,Varlei Rodrigues
IFGW,F 540,F 540 B,Terça,19:00,23:00,LF44,Antonio Riul Junior
IFGW,F 540,F 540 C,Segunda,14:00,16:00,LF44,Daniel Mario Ugarte
IFGW,F 540,F 540 D,Terça,16:00,18:00,LF44,Thiago Pedro Mayer Alegre
IFGW,F 549,F 549 A,Segunda,16:00,18:00,IF11,Ennio Peres da Silva
IFGW,F 551,F 551 A,Segunda,14:00,16:00,IF12,Mario Antonio Bernal Rodriguez
IFGW,F 589,F 589 A,Segunda,10:00,12:00,PB16,Iakov Veniaminovitch Kopelevitch
IFGW,F 604,F 604 A,Terça,08:00,10:00,CB16,Marcus Vinicius Segantini Bonanca
IFGW,F 609,F 609 A,Quarta,21:00,23:00,IF14,Guilherme Stecca Marcom
IFGW,F 625,F 625 A,Terça,14:00,16:00,IF12,Leandro Russovski Tessler
IFGW,F 640,F 640 A,Quinta,14:00,18:00,LF43,Francisco Das Chagas Marques
IFGW,F 740,F 740 A,Quinta,14:00,18:00,LF47,Arnaldo Naves De Brito
IFGW,F 740,F 740 B,Terça,19:00,23:00,LF47,Francisco Paulo Marques Rouxinol
IFGW,F 740,F 740 C,Sexta,08:00,12:00,LF47,Richard Landers
IFGW,F 740,F 740 D,Sexta,14:00,18:00,LF47,Ricardo Rodrigues Urbano
IFGW,F 749,F 749 A,Segunda,10:00,12:00,PB12,Fanny Beron
IFGW,F 751,F 751 A,Segunda,08:00,10:00,PB08,Gabriela Castellano
IFGW,F 758,F 758 A,Terça,10:00,12:00,IF11,Mario Antonio Bernal Rodriguez
IFGW,F 789,F 789 A,Segunda,10:00,12:00,IF12,Rafael Luiz Da Silva Rabelo
IFGW,F 839,F 839 A,Quarta,14:00,18:00,LF42,Cristiano Monteiro De Barros Cordeiro
IFGW,F 839,F 839 B,Terça,19:00,23:00,LF42,Odilon Divino Damasceno Couto Junior
IFGW,F 894,F 894 A,Sábado,08:00,12:00,IF14,Fanny Beron
IFGW,F 895,F 895 A,Sábado,08:00,12:00,IF11,Fanny Beron
